l: lamda, n_clause, rule_type, id_cv, train_size, val_size, n_partitions, real_partition_size, n_features, training_time, val_accuracy, rule_size, rule, classification_report_train, classification_report_val
l: 5,1,CNF,0,468,53,58,[8; 9],158,2.044323,0.528302,2,[X3 >= 1.000000 OR X6 >= 34.000000],{'0.0': {'precision': 0.47058823529411764; 'recall': 0.5970149253731343; 'f1-score': 0.5263157894736841; 'support': 134}; '1.0': {'precision': 0.8187919463087249; 'recall': 0.7305389221556886; 'f1-score': 0.7721518987341772; 'support': 334}; 'accuracy': 0.6923076923076923; 'macro avg': {'precision': 0.6446900908014213; 'recall': 0.6637769237644114; 'f1-score': 0.6492338441039307; 'support': 468}; 'weighted avg': {'precision': 0.7190925931549699; 'recall': 0.6923076923076923; 'f1-score': 0.7017629272792498; 'support': 468}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.26666666666666666; 'f1-score': 0.2424242424242424; 'support': 15}; '1.0': {'precision': 0.6857142857142857; 'recall': 0.631578947368421; 'f1-score': 0.6575342465753424; 'support': 38}; 'accuracy': 0.5283018867924528; 'macro avg': {'precision': 0.45396825396825397; 'recall': 0.4491228070175438; 'f1-score': 0.44997924449979243; 'support': 53}; 'weighted avg': {'precision': 0.5545372866127583; 'recall': 0.5283018867924528; 'f1-score': 0.540050283136352; 'support': 53}}
l: 5,2,DNF,5,469,52,7,[67; 67],158,211.691961,0.576923,7,[X2 >= 0.700000 AND X9 < 1.200000] OR [X2 >= 0.800000 AND X4 < 208.000000 AND X4 >= 150.000000 AND X8 >= 4.100000 AND X9 >= 1.060000],{'0.0': {'precision': 0.4117647058823529; 'recall': 0.3656716417910448; 'f1-score': 0.3873517786561265; 'support': 134}; '1.0': {'precision': 0.7571428571428571; 'recall': 0.7910447761194029; 'f1-score': 0.7737226277372262; 'support': 335}; 'accuracy': 0.6695095948827292; 'macro avg': {'precision': 0.584453781512605; 'recall': 0.5783582089552238; 'f1-score': 0.5805372031966763; 'support': 469}; 'weighted avg': {'precision': 0.6584633853541416; 'recall': 0.6695095948827292; 'f1-score': 0.6633309565711977; 'support': 469}},{'0.0': {'precision': 0.18181818181818182; 'recall': 0.13333333333333333; 'f1-score': 0.15384615384615383; 'support': 15}; '1.0': {'precision': 0.6829268292682927; 'recall': 0.7567567567567568; 'f1-score': 0.7179487179487181; 'support': 37}; 'accuracy': 0.5769230769230769; 'macro avg': {'precision': 0.43237250554323725; 'recall': 0.44504504504504505; 'f1-score': 0.43589743589743596; 'support': 52}; 'weighted avg': {'precision': 0.538376257888453; 'recall': 0.5769230769230769; 'f1-score': 0.5552268244575937; 'support': 52}}
l: 5,2,DNF,6,469,52,7,[67; 67],158,94.915465,0.615385,7,[X4 >= 182.000000 AND X8 < 4.100000 AND X9 < 1.060000] OR [X2 >= 0.800000 AND X3 >= 0.200000 AND X5 >= 18.000000 AND X7 >= 5.600000],{'0.0': {'precision': 0.45454545454545453; 'recall': 0.373134328358209; 'f1-score': 0.4098360655737705; 'support': 134}; '1.0': {'precision': 0.766016713091922; 'recall': 0.8208955223880597; 'f1-score': 0.792507204610951; 'support': 335}; 'accuracy': 0.6929637526652452; 'macro avg': {'precision': 0.6102810838186883; 'recall': 0.5970149253731344; 'f1-score': 0.6011716350923608; 'support': 469}; 'weighted avg': {'precision': 0.6770249249357885; 'recall': 0.6929637526652452; 'f1-score': 0.6831725934574708; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.2; 'f1-score': 0.23076923076923075; 'support': 15}; '1.0': {'precision': 0.7073170731707317; 'recall': 0.7837837837837838; 'f1-score': 0.7435897435897435; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.4900221729490022; 'recall': 0.49189189189189186; 'f1-score': 0.4871794871794871; 'support': 52}; 'weighted avg': {'precision': 0.5819546307351184; 'recall': 0.6153846153846154; 'f1-score': 0.5956607495069033; 'support': 52}}
l: 5,2,DNF,7,469,52,7,[67; 67],158,206.030409,0.730769,10,[X0 >= 23.000000 AND X2 >= 0.800000 AND X6 >= 19.000000 AND X8 < 4.100000 AND X9 < 1.308000] OR [X0 >= 23.000000 AND X2 < 0.900000 AND X3 < 1.600000 AND X8 < 3.900000 AND X9 >= 0.900000],{'0.0': {'precision': 0.425; 'recall': 0.5074626865671642; 'f1-score': 0.46258503401360546; 'support': 134}; '1.0': {'precision': 0.7864077669902912; 'recall': 0.7253731343283583; 'f1-score': 0.7546583850931678; 'support': 335}; 'accuracy': 0.6631130063965884; 'macro avg': {'precision': 0.6057038834951456; 'recall': 0.6164179104477612; 'f1-score': 0.6086217095533867; 'support': 469}; 'weighted avg': {'precision': 0.6831484049930652; 'recall': 0.6631130063965884; 'f1-score': 0.6712088562132928; 'support': 469}},{'0.0': {'precision': 0.5294117647058824; 'recall': 0.6; 'f1-score': 0.5625; 'support': 15}; '1.0': {'precision': 0.8285714285714286; 'recall': 0.7837837837837838; 'f1-score': 0.8055555555555555; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6789915966386555; 'recall': 0.6918918918918919; 'f1-score': 0.6840277777777777; 'support': 52}; 'weighted avg': {'precision': 0.7422753716871363; 'recall': 0.7307692307692307; 'f1-score': 0.7354433760683761; 'support': 52}}
l: 5,2,DNF,8,469,52,7,[67; 67],158,139.694645,0.711538,7,[X2 >= 0.700000 AND X4 >= 150.000000 AND X7 >= 6.600000 AND X9 >= 0.700000] OR [X4 >= 182.000000 AND X5 >= 18.000000 AND X6 >= 34.000000],{'0.0': {'precision': 0.42567567567567566; 'recall': 0.4701492537313433; 'f1-score': 0.44680851063829785; 'support': 134}; '1.0': {'precision': 0.778816199376947; 'recall': 0.746268656716418; 'f1-score': 0.7621951219512195; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.6022459375263114; 'recall': 0.6082089552238806; 'f1-score': 0.6045018162947586; 'support': 469}; 'weighted avg': {'precision': 0.6779189068908694; 'recall': 0.6673773987206824; 'f1-score': 0.672084661576099; 'support': 469}},{'0.0': {'precision': 0.5; 'recall': 0.5333333333333333; 'f1-score': 0.5161290322580646; 'support': 15}; '1.0': {'precision': 0.8055555555555556; 'recall': 0.7837837837837838; 'f1-score': 0.7945205479452055; 'support': 37}; 'accuracy': 0.7115384615384616; 'macro avg': {'precision': 0.6527777777777778; 'recall': 0.6585585585585585; 'f1-score': 0.655324790101635; 'support': 52}; 'weighted avg': {'precision': 0.7174145299145299; 'recall': 0.7115384615384616; 'f1-score': 0.7142153030354533; 'support': 52}}
l: 5,2,DNF,9,469,52,7,[67; 67],158,102.116164,0.730769,7,[X3 >= 0.200000 AND X5 >= 18.000000 AND X6 < 105.000000 AND X7 >= 5.600000 AND X8 >= 2.000000] OR [X5 >= 35.000000 AND X6 >= 23.000000],{'0.0': {'precision': 0.4017857142857143; 'recall': 0.3358208955223881; 'f1-score': 0.36585365853658536; 'support': 134}; '1.0': {'precision': 0.7507002801120448; 'recall': 0.8; 'f1-score': 0.7745664739884394; 'support': 335}; 'accuracy': 0.6673773987206824; 'macro avg': {'precision': 0.5762429971988796; 'recall': 0.567910447761194; 'f1-score': 0.5702100662625124; 'support': 469}; 'weighted avg': {'precision': 0.6510104041616647; 'recall': 0.6673773987206824; 'f1-score': 0.6577913838593381; 'support': 469}},{'0.0': {'precision': 0.5454545454545454; 'recall': 0.4; 'f1-score': 0.4615384615384615; 'support': 15}; '1.0': {'precision': 0.7804878048780488; 'recall': 0.8648648648648649; 'f1-score': 0.8205128205128206; 'support': 37}; 'accuracy': 0.7307692307692307; 'macro avg': {'precision': 0.6629711751662971; 'recall': 0.6324324324324324; 'f1-score': 0.6410256410256411; 'support': 52}; 'weighted avg': {'precision': 0.7126897492751152; 'recall': 0.7307692307692307; 'f1-score': 0.7169625246548323; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [67, 67], 'n_partitions': 7}, (mean val acc cv) 0.646952 (+- 0.059450), (mean training time) 149.196451 (+- 61.486223)
l: 5,2,DNF,0,468,53,3,[156; 156],158,1002.240299,0.490566,5,[X0 < 60.000000 AND X9 < 0.800000] OR [X2 >= 1.000000 AND X5 >= 18.000000 AND X8 >= 2.000000],{'0.0': {'precision': 0.4009433962264151; 'recall': 0.6343283582089553; 'f1-score': 0.49132947976878616; 'support': 134}; '1.0': {'precision': 0.80859375; 'recall': 0.6197604790419161; 'f1-score': 0.7016949152542371; 'support': 334}; 'accuracy': 0.6239316239316239; 'macro avg': {'precision': 0.6047685731132075; 'recall': 0.6270444186254357; 'f1-score': 0.5965121975115116; 'support': 468}; 'weighted avg': {'precision': 0.6918733495605548; 'recall': 0.6239316239316239; 'f1-score': 0.6414620768887447; 'support': 468}},{'0.0': {'precision': 0.2857142857142857; 'recall': 0.5333333333333333; 'f1-score': 0.37209302325581395; 'support': 15}; '1.0': {'precision': 0.72; 'recall': 0.47368421052631576; 'f1-score': 0.5714285714285714; 'support': 38}; 'accuracy': 0.49056603773584906; 'macro avg': {'precision': 0.5028571428571429; 'recall': 0.5035087719298246; 'f1-score': 0.4717607973421927; 'support': 53}; 'weighted avg': {'precision': 0.597088948787062; 'recall': 0.49056603773584906; 'f1-score': 0.5150128502476022; 'support': 53}}
l: 5,2,DNF,1,469,52,3,[156; 157],158,1002.227528,0.500000,9,[X2 >= 0.800000 AND X4 >= 150.000000 AND X5 < 53.600000 AND X6 < 105.000000] OR [X0 < 60.000000 AND X4 < 512.600000 AND X4 >= 182.000000 AND X5 >= 18.000000 AND X6 < 105.000000],{'0.0': {'precision': 0.27040816326530615; 'recall': 0.3925925925925926; 'f1-score': 0.32024169184290036; 'support': 135}; '1.0': {'precision': 0.6996336996336996; 'recall': 0.5718562874251497; 'f1-score': 0.6293245469522241; 'support': 334}; 'accuracy': 0.5202558635394456; 'macro avg': {'precision': 0.48502093144950287; 'recall': 0.48222444000887116; 'f1-score': 0.47478311939756224; 'support': 469}; 'weighted avg': {'precision': 0.5760826390585756; 'recall': 0.5202558635394456; 'f1-score': 0.540356134500713; 'support': 469}},{'0.0': {'precision': 0.3; 'recall': 0.6428571428571429; 'f1-score': 0.4090909090909091; 'support': 14}; '1.0': {'precision': 0.7727272727272727; 'recall': 0.4473684210526316; 'f1-score': 0.5666666666666667; 'support': 38}; 'accuracy': 0.5; 'macro avg': {'precision': 0.5363636363636364; 'recall': 0.5451127819548872; 'f1-score': 0.4878787878787879; 'support': 52}; 'weighted avg': {'precision': 0.6454545454545454; 'recall': 0.5; 'f1-score': 0.5242424242424242; 'support': 52}}
l: 5,2,DNF,2,469,52,3,[156; 157],158,1002.214920,0.442308,8,[X0 >= 49.000000 AND X4 >= 150.000000 AND X6 < 192.000000 AND X7 < 7.300000] OR [X0 < 49.000000 AND X0 >= 23.000000 AND X2 < 3.300000 AND X6 < 105.000000],{'0.0': {'precision': 0.2603550295857988; 'recall': 0.3283582089552239; 'f1-score': 0.2904290429042904; 'support': 134}; '1.0': {'precision': 0.7; 'recall': 0.6268656716417911; 'f1-score': 0.6614173228346456; 'support': 335}; 'accuracy': 0.5415778251599147; 'macro avg': {'precision': 0.4801775147928994; 'recall': 0.4776119402985075; 'f1-score': 0.475923182869468; 'support': 469}; 'weighted avg': {'precision': 0.5743871513102281; 'recall': 0.5415778251599147; 'f1-score': 0.5554206714259727; 'support': 469}},{'0.0': {'precision': 0.18181818181818182; 'recall': 0.26666666666666666; 'f1-score': 0.21621621621621623; 'support': 15}; '1.0': {'precision': 0.6333333333333333; 'recall': 0.5135135135135135; 'f1-score': 0.5671641791044775; 'support': 37}; 'accuracy': 0.4423076923076923; 'macro avg': {'precision': 0.4075757575757576; 'recall': 0.3900900900900901; 'f1-score': 0.39169019766034685; 'support': 52}; 'weighted avg': {'precision': 0.5030885780885781; 'recall': 0.4423076923076923; 'f1-score': 0.4659291898097867; 'support': 52}}
l: 5,2,DNF,3,469,52,3,[156; 157],158,1002.242529,0.596154,7,[X0 >= 40.000000 AND X4 >= 150.000000 AND X6 >= 19.000000] OR [X0 < 35.000000 AND X4 < 282.000000 AND X7 < 7.300000 AND X8 < 4.100000],{'0.0': {'precision': 0.38953488372093026; 'recall': 0.5; 'f1-score': 0.43790849673202614; 'support': 134}; '1.0': {'precision': 0.7744107744107744; 'recall': 0.6865671641791045; 'f1-score': 0.7278481012658228; 'support': 335}; 'accuracy': 0.6332622601279317; 'macro avg': {'precision': 0.5819728290658523; 'recall': 0.5932835820895522; 'f1-score': 0.5828782989989245; 'support': 469}; 'weighted avg': {'precision': 0.6644462342136761; 'recall': 0.6332622601279317; 'f1-score': 0.6450082142561666; 'support': 469}},{'0.0': {'precision': 0.3125; 'recall': 0.3333333333333333; 'f1-score': 0.3225806451612903; 'support': 15}; '1.0': {'precision': 0.7222222222222222; 'recall': 0.7027027027027027; 'f1-score': 0.7123287671232876; 'support': 37}; 'accuracy': 0.5961538461538461; 'macro avg': {'precision': 0.5173611111111112; 'recall': 0.5180180180180181; 'f1-score': 0.517454706142289; 'support': 52}; 'weighted avg': {'precision': 0.6040331196581197; 'recall': 0.5961538461538461; 'f1-score': 0.5999014242496346; 'support': 52}}
l: 5,2,DNF,4,469,52,3,[156; 157],158,1002.221552,0.500000,5,[X4 >= 150.000000 AND X5 >= 18.000000 AND X8 >= 3.000000] OR [X7 < 5.600000 AND X8 >= 2.000000],{'0.0': {'precision': 0.28402366863905326; 'recall': 0.3582089552238806; 'f1-score': 0.3168316831683168; 'support': 134}; '1.0': {'precision': 0.7133333333333334; 'recall': 0.6388059701492538; 'f1-score': 0.6740157480314961; 'support': 335}; 'accuracy': 0.55863539445629; 'macro avg': {'precision': 0.4986785009861933; 'recall': 0.4985074626865672; 'f1-score': 0.49542371559990644; 'support': 469}; 'weighted avg': {'precision': 0.5906734291349676; 'recall': 0.55863539445629; 'f1-score': 0.5719631580705877; 'support': 469}},{'0.0': {'precision': 0.23809523809523808; 'recall': 0.3333333333333333; 'f1-score': 0.2777777777777778; 'support': 15}; '1.0': {'precision': 0.6774193548387096; 'recall': 0.5675675675675675; 'f1-score': 0.6176470588235294; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.45775729646697383; 'recall': 0.4504504504504504; 'f1-score': 0.4477124183006536; 'support': 52}; 'weighted avg': {'precision': 0.5506912442396312; 'recall': 0.5; 'f1-score': 0.5196078431372549; 'support': 52}}
l: 5,2,DNF,5,469,52,3,[156; 157],158,1002.251316,0.480769,5,[X5 >= 53.600000 AND X7 < 6.000000] OR [X0 >= 31.000000 AND X7 >= 6.200000 AND X8 < 3.900000],{'0.0': {'precision': 0.3861788617886179; 'recall': 0.7089552238805971; 'f1-score': 0.5; 'support': 134}; '1.0': {'precision': 0.8251121076233184; 'recall': 0.5492537313432836; 'f1-score': 0.6594982078853047; 'support': 335}; 'accuracy': 0.5948827292110874; 'macro avg': {'precision': 0.6056454847059681; 'recall': 0.6291044776119403; 'f1-score': 0.5797491039426523; 'support': 469}; 'weighted avg': {'precision': 0.699702608813404; 'recall': 0.5948827292110874; 'f1-score': 0.6139272913466461; 'support': 469}},{'0.0': {'precision': 0.3235294117647059; 'recall': 0.7333333333333333; 'f1-score': 0.4489795918367347; 'support': 15}; '1.0': {'precision': 0.7777777777777778; 'recall': 0.3783783783783784; 'f1-score': 0.5090909090909091; 'support': 37}; 'accuracy': 0.4807692307692308; 'macro avg': {'precision': 0.5506535947712419; 'recall': 0.5558558558558558; 'f1-score': 0.4790352504638219; 'support': 52}; 'weighted avg': {'precision': 0.6467445952740071; 'recall': 0.4807692307692308; 'f1-score': 0.4917511060368204; 'support': 52}}
l: 5,2,DNF,6,469,52,3,[156; 157],158,1002.261294,0.500000,4,[(NOT X1) AND X9 < 1.200000] OR [X1 AND X9 >= 1.000000],{'0.0': {'precision': 0.2315270935960591; 'recall': 0.35074626865671643; 'f1-score': 0.27893175074183973; 'support': 134}; '1.0': {'precision': 0.6729323308270677; 'recall': 0.5343283582089552; 'f1-score': 0.5956738768718801; 'support': 335}; 'accuracy': 0.48187633262260127; 'macro avg': {'precision': 0.4522297122115634; 'recall': 0.4425373134328358; 'f1-score': 0.4373028138068599; 'support': 469}; 'weighted avg': {'precision': 0.5468165487610653; 'recall': 0.48187633262260127; 'f1-score': 0.5051761265490115; 'support': 469}},{'0.0': {'precision': 0.13333333333333333; 'recall': 0.13333333333333333; 'f1-score': 0.13333333333333333; 'support': 15}; '1.0': {'precision': 0.6486486486486487; 'recall': 0.6486486486486487; 'f1-score': 0.6486486486486487; 'support': 37}; 'accuracy': 0.5; 'macro avg': {'precision': 0.390990990990991; 'recall': 0.390990990990991; 'f1-score': 0.390990990990991; 'support': 52}; 'weighted avg': {'precision': 0.5; 'recall': 0.5; 'f1-score': 0.5; 'support': 52}}
l: 5,2,DNF,7,469,52,3,[156; 157],158,1002.217479,0.519231,7,[X4 < 328.000000 AND X6 >= 42.000000 AND X8 < 3.600000] OR [X0 < 66.000000 AND X0 >= 23.000000 AND X3 >= 0.200000 AND X6 < 54.000000],{'0.0': {'precision': 0.25824175824175827; 'recall': 0.35074626865671643; 'f1-score': 0.29746835443037983; 'support': 134}; '1.0': {'precision': 0.6968641114982579; 'recall': 0.5970149253731343; 'f1-score': 0.6430868167202572; 'support': 335}; 'accuracy': 0.5266524520255863; 'macro avg': {'precision': 0.47755293487000805; 'recall': 0.47388059701492535; 'f1-score': 0.4702775855753185; 'support': 469}; 'weighted avg': {'precision': 0.571543439139258; 'recall': 0.5266524520255863; 'f1-score': 0.5443386846374351; 'support': 469}},{'0.0': {'precision': 0.2727272727272727; 'recall': 0.4; 'f1-score': 0.3243243243243243; 'support': 15}; '1.0': {'precision': 0.7; 'recall': 0.5675675675675675; 'f1-score': 0.626865671641791; 'support': 37}; 'accuracy': 0.5192307692307693; 'macro avg': {'precision': 0.48636363636363633; 'recall': 0.4837837837837838; 'f1-score': 0.4755949979830576; 'support': 52}; 'weighted avg': {'precision': 0.5767482517482517; 'recall': 0.5192307692307693; 'f1-score': 0.5395941291463678; 'support': 52}}
l: 5,2,DNF,8,469,52,3,[156; 157],158,1002.289341,0.538462,6,[X0 >= 23.000000 AND X5 >= 25.000000 AND X9 < 1.308000] OR [X2 < 0.900000 AND X2 >= 0.700000 AND X3 >= 0.200000],{'0.0': {'precision': 0.37209302325581395; 'recall': 0.3582089552238806; 'f1-score': 0.3650190114068441; 'support': 134}; '1.0': {'precision': 0.7470588235294118; 'recall': 0.7582089552238805; 'f1-score': 0.7525925925925926; 'support': 335}; 'accuracy': 0.6439232409381663; 'macro avg': {'precision': 0.5595759233926129; 'recall': 0.5582089552238806; 'f1-score': 0.5588058019997184; 'support': 469}; 'weighted avg': {'precision': 0.6399257377369553; 'recall': 0.6439232409381663; 'f1-score': 0.6418572836823788; 'support': 469}},{'0.0': {'precision': 0.2; 'recall': 0.2; 'f1-score': 0.20000000000000004; 'support': 15}; '1.0': {'precision': 0.6756756756756757; 'recall': 0.6756756756756757; 'f1-score': 0.6756756756756757; 'support': 37}; 'accuracy': 0.5384615384615384; 'macro avg': {'precision': 0.4378378378378378; 'recall': 0.4378378378378378; 'f1-score': 0.43783783783783786; 'support': 52}; 'weighted avg': {'precision': 0.5384615384615384; 'recall': 0.5384615384615384; 'f1-score': 0.5384615384615384; 'support': 52}}
l: 5,2,DNF,9,469,52,3,[156; 157],158,1002.233063,0.615385,7,[X0 < 55.000000 AND X1 AND X5 < 74.000000 AND X7 >= 7.900000] OR [X0 >= 23.000000 AND X4 >= 195.000000 AND X7 < 7.900000],{'0.0': {'precision': 0.4117647058823529; 'recall': 0.6791044776119403; 'f1-score': 0.5126760563380282; 'support': 134}; '1.0': {'precision': 0.8266129032258065; 'recall': 0.6119402985074627; 'f1-score': 0.7032590051457976; 'support': 335}; 'accuracy': 0.6311300639658849; 'macro avg': {'precision': 0.6191888045540797; 'recall': 0.6455223880597014; 'f1-score': 0.6079675307419129; 'support': 469}; 'weighted avg': {'precision': 0.7080848468419626; 'recall': 0.6311300639658849; 'f1-score': 0.6488067340578634; 'support': 469}},{'0.0': {'precision': 0.4074074074074074; 'recall': 0.7333333333333333; 'f1-score': 0.5238095238095238; 'support': 15}; '1.0': {'precision': 0.84; 'recall': 0.5675675675675675; 'f1-score': 0.6774193548387097; 'support': 37}; 'accuracy': 0.6153846153846154; 'macro avg': {'precision': 0.6237037037037036; 'recall': 0.6504504504504505; 'f1-score': 0.6006144393241168; 'support': 52}; 'weighted avg': {'precision': 0.7152136752136753; 'recall': 0.6153846153846154; 'f1-score': 0.6331088266572138; 'support': 52}}
r: ---> Params: {'lamda': 5, 'n_clause': 2, 'rule_type': 'DNF', 'real_partition_size': [156, 157], 'n_partitions': 3}, (mean val acc cv) 0.518287 (+- 0.049851), (mean training time) 1002.239932 (+- 0.021686)
l: 5,3,CNF,0,468,53,58,[8; 9],158,1.252425,0.622642,9,[X2 >= 1.400000 OR X2 < 0.700000 OR X4 >= 167.600000] AND [X0 < 55.000000 OR X7 >= 6.600000 OR X8 < 2.700000 OR X9 >= 1.308000] AND [X0 >= 23.000000 OR X6 >= 34.000000],{'0.0': {'precision': 0.49019607843137253; 'recall': 0.373134328358209; 'f1-score': 0.423728813559322; 'support': 134}; '1.0': {'precision': 0.7704918032786885; 'recall': 0.844311377245509; 'f1-score': 0.8057142857142857; 'support': 334}; 'accuracy': 0.7094017094017094; 'macro avg': {'precision': 0.6303439408550305; 'recall': 0.608722852801859; 'f1-score': 0.6147215496368039; 'support': 468}; 'weighted avg': {'precision': 0.6902361897540296; 'recall': 0.7094017094017094; 'f1-score': 0.6963423770203432; 'support': 468}},{'0.0': {'precision': 0.2222222222222222; 'recall': 0.13333333333333333; 'f1-score': 0.16666666666666669; 'support': 15}; '1.0': {'precision': 0.7045454545454546; 'recall': 0.8157894736842105; 'f1-score': 0.7560975609756098; 'support': 38}; 'accuracy': 0.6226415094339622; 'macro avg': {'precision': 0.4633838383838384; 'recall': 0.4745614035087719; 'f1-score': 0.46138211382113825; 'support': 53}; 'weighted avg': {'precision': 0.568038879359634; 'recall': 0.6226415094339622; 'f1-score': 0.5892774965485503; 'support': 53}}
l: 5,3,CNF,1,469,52,58,[8; 9],158,1.214483,0.750000,13,[X0 < 45.000000 OR X8 < 3.600000 OR X9 >= 1.308000] AND [X0 >= 31.000000 OR X0 < 31.000000 OR X2 >= 0.900000 OR X4 >= 236.800000 OR X6 >= 192.000000] AND [X0 >= 40.000000 OR X0 < 31.000000 OR X2 >= 1.400000 OR X4 >= 208.000000 OR X6 < 19.000000],{'0.0': {'precision': 0.3918918918918919; 'recall': 0.21481481481481482; 'f1-score': 0.2775119617224881; 'support': 135}; '1.0': {'precision': 0.7316455696202532; 'recall': 0.8652694610778443; 'f1-score': 0.7928669410150891; 'support': 334}; 'accuracy': 0.6780383795309168; 'macro avg': {'precision': 0.5617687307560726; 'recall': 0.5400421379463296; 'f1-score': 0.5351894513687886; 'support': 469}; 'weighted avg': {'precision': 0.6338486687815991; 'recall': 0.6780383795309168; 'f1-score': 0.6445238233082636; 'support': 469}},{'0.0': {'precision': 0.6666666666666666; 'recall': 0.14285714285714285; 'f1-score': 0.23529411764705882; 'support': 14}; '1.0': {'precision': 0.7551020408163265; 'recall': 0.9736842105263158; 'f1-score': 0.8505747126436782; 'support': 38}; 'accuracy': 0.75; 'macro avg': {'precision': 0.7108843537414966; 'recall': 0.5582706766917294; 'f1-score': 0.5429344151453686; 'support': 52}; 'weighted avg': {'precision': 0.7312925170068026; 'recall': 0.75; 'f1-score': 0.6849222447599731; 'support': 52}}
